sku,product_name,price,category,quantity,brand,description,supplier,warranty_period,stock_status
60244864,Contraption,69.94,Grocery,42.0,BrandA,Past give lot reason by executive.,SupplierZ,3 years,In Stock
48433945,Widget,83.93,Electronics,87.0,BrandD,Class east threat see.,SupplierY,2 years,Out of Stock
81437849,Contraption,427.37,Electronics,28.0,BrandC,While along field policy mouth across employee.,SupplierX,3 years,In Stock
79952255,Gadget,239.65,Clothing,63.0,BrandA,Together go where industry.,SupplierZ,2 years,Limited
61912205,Whatchamacallit,393.36,Home,38.0,BrandA,Possible dark common huge continue.,SupplierZ,1 years,Out of Stock
76550096,Whatchamacallit,398.54,Home,42.0,BrandC,Even while media discover I firm.,SupplierY,3 years,In Stock
43750498,Doohickey,488.65,Grocery,51.0,BrandC,Mean network white clear available.,SupplierZ,1 years,Limited
79785501,Whatchamacallit,367.82,Grocery,96.0,BrandA,Specific treat less next suggest can run hair.,SupplierZ,1 years,Out of Stock
78059023,Doohickey,95.17,Books,79.0,BrandB,Bag interesting dream second work.,SupplierZ,2 years,Out of Stock
32024579,Gadget,472.22,Home,56.0,BrandC,Former baby impact care yourself.,SupplierY,3 years,In Stock
37919290,Gadget,207.02,Books,60.0,BrandD,Bar weight area technology serious.,SupplierX,2 years,Out of Stock
61394582,Widget,141.43,Electronics,87.0,BrandA,Per southern reality new woman couple.,SupplierX,3 years,Limited
21713057,Whatchamacallit,278.42,Home,70.0,BrandD,College evidence finish.,SupplierX,3 years,Limited
54128309,Widget,462.86,Home,50.0,BrandC,Religious but hope up.,SupplierX,3 years,Limited
04289418,Contraption,465.6,Grocery,83.0,BrandD,Man consumer begin treatment cultural.,SupplierX,1 years,Limited
53502667,Thingamajig,444.84,Grocery,86.0,BrandA,Thing player likely future.,SupplierX,1 years,Limited
24463157,Gadget,282.51,Books,26.0,BrandA,Open opportunity watch four next.,SupplierX,3 years,In Stock
32836455,Contraption,65.21,Grocery,28.0,BrandB,Federal bed huge several role stock.,SupplierY,2 years,Limited
20941178,Contraption,259.0,Electronics,2.0,BrandA,Key race if run image why.,SupplierY,3 years,Limited
32347531,Widget,307.93,Electronics,88.0,BrandC,Never really air value. Whether method head.,SupplierX,2 years,Limited
20121860,Thingamajig,299.17,Clothing,7.0,BrandD,Its fine discuss movie avoid property.,SupplierY,3 years,Out of Stock
81498222,Widget,400.36,Books,33.0,BrandB,Seek officer wall poor our condition.,SupplierY,1 years,Limited
20053284,Doohickey,54.46,Electronics,86.0,BrandC,Too remain do age over I.,SupplierZ,1 years,In Stock
81326914,Thingamajig,493.19,Electronics,21.0,BrandD,Culture church rule key.,SupplierY,2 years,In Stock
39347084,Thingamajig,243.14,Toys,54.0,BrandB,Class consider argue support strong ahead guy.,SupplierZ,2 years,Limited
40552958,Contraption,158.65,Books,54.0,BrandB,Read seven north example both word.,SupplierY,1 years,Limited
93016025,Whatchamacallit,187.57,Home,68.0,BrandA,Work middle run act. Wear south believe budget.,SupplierZ,1 years,Out of Stock
35738077,Gadget,223.03,Clothing,80.0,BrandC,Use image decide it sound field.,SupplierY,2 years,In Stock
03514986,Doohickey,308.31,Grocery,10.0,BrandD,Become small owner network ground simply after.,SupplierX,2 years,In Stock
62218603,Thingamajig,476.75,Grocery,28.0,BrandC,Teach there beautiful image study teacher.,SupplierY,1 years,Out of Stock
08739797,Thingamajig,303.13,Grocery,92.0,BrandB,Despite hand art oil former.,SupplierX,3 years,Limited
58072516,Thingamajig,350.58,Grocery,92.0,BrandB,He education strategy side.,SupplierZ,1 years,In Stock
36605613,Contraption,54.46,Toys,25.0,BrandC,Relationship clear mother others.,SupplierX,3 years,Limited
21220937,Contraption,321.08,Books,74.0,BrandA,Take base determine.,SupplierX,1 years,In Stock
13934484,Thingamajig,323.67,Electronics,90.0,BrandA,Business film campaign between choice laugh fear.,SupplierZ,2 years,In Stock
61696785,Thingamajig,205.27,Electronics,46.0,BrandB,Impact sing work step body card in.,SupplierZ,2 years,Out of Stock
88981673,Widget,94.98,Home,60.0,BrandB,Station thing positive crime must fill over.,SupplierY,3 years,Limited
08624604,Contraption,199.13,Grocery,21.0,BrandA,Despite project school success data.,SupplierZ,2 years,Out of Stock
89493304,Widget,388.49,Toys,44.0,BrandB,Continue character even identify.,SupplierX,1 years,Out of Stock
47077782,Thingamajig,445.99,Books,82.0,BrandA,Physical sense line compare without piece make.,SupplierY,2 years,In Stock
90898013,Doohickey,256.15,Toys,25.0,BrandB,Air clearly without room might place.,SupplierZ,2 years,Limited
03418703,Whatchamacallit,258.54,Clothing,58.0,BrandA,Space you describe.,SupplierY,2 years,Limited
49683561,Gadget,98.63,Books,97.0,BrandC,Shake four morning contain marriage.,SupplierZ,2 years,Out of Stock
83288111,Contraption,414.06,Books,98.0,BrandA,Test phone defense tax there six discover ago.,SupplierZ,1 years,Out of Stock
53843258,Gadget,380.4,Electronics,33.0,BrandC,Might cover child line east.,SupplierY,1 years,Out of Stock
30833241,Widget,92.04,Books,88.0,BrandD,Environment organization head by month.,SupplierZ,1 years,In Stock
95480220,Thingamajig,379.79,Electronics,27.0,BrandD,Specific avoid blood head.,SupplierZ,3 years,Limited
14092749,Doohickey,347.68,Toys,56.0,BrandC,Another series employee big yet necessary rock.,SupplierY,2 years,Limited
32181203,Whatchamacallit,11.46,Home,87.0,BrandD,East society truth could.,SupplierY,1 years,Out of Stock
23188822,Doohickey,395.24,Toys,36.0,BrandD,Always only tough serious large cold.,SupplierX,3 years,Out of Stock
02602721,Whatchamacallit,268.97,Books,69.0,BrandD,Street woman build forget two especially first.,SupplierY,1 years,Limited
83291203,Gadget,343.95,Books,54.0,BrandB,Almost great child generation.,SupplierX,1 years,In Stock
13767877,Whatchamacallit,208.24,Toys,83.0,BrandB,Poor think represent. Sell health should impact.,SupplierX,1 years,In Stock
42266365,Doohickey,336.17,Clothing,42.0,BrandA,Condition law animal safe reality born other.,SupplierX,1 years,Limited
00839358,Thingamajig,488.14,Grocery,84.0,BrandA,Spring go and what himself.,SupplierZ,3 years,Out of Stock
98266180,Widget,127.52,Grocery,60.0,BrandB,Office civil executive whole wonder.,SupplierX,2 years,Limited
88004921,Whatchamacallit,412.56,Books,38.0,BrandC,Wait trade director.,SupplierZ,3 years,In Stock
68833671,Thingamajig,33.73,Books,48.0,BrandB,See space serious store civil safe investment.,SupplierX,1 years,In Stock
46192257,Whatchamacallit,405.59,Toys,77.0,BrandC,Concern husband despite police.,SupplierX,1 years,In Stock
59772392,Widget,367.19,Grocery,19.0,BrandD,Over relate live identify.,SupplierY,1 years,Limited
01733389,Contraption,49.34,Toys,68.0,BrandC,Guy author hard. Forget small art add pattern.,SupplierZ,3 years,In Stock
67680436,Widget,67.23,Toys,2.0,BrandA,Speech so mouth doctor director.,SupplierY,2 years,In Stock
15549433,Doohickey,24.4,Grocery,24.0,BrandC,Serious town close finally anyone media her.,SupplierY,2 years,In Stock
86319874,Widget,43.51,Clothing,66.0,BrandC,Take even fact husband response.,SupplierY,3 years,Out of Stock
00086974,Thingamajig,300.56,Books,98.0,BrandD,Foreign factor sense find free.,SupplierY,3 years,Limited
50341320,Thingamajig,27.47,Home,94.0,BrandC,Person success campaign argue law.,SupplierY,2 years,Limited
98227549,Widget,23.62,Clothing,17.0,BrandA,Him bring perhaps situation what table by anyone.,SupplierX,3 years,Limited
44754358,Whatchamacallit,199.97,Electronics,32.0,BrandC,Go painting meeting me fire simple could.,SupplierX,1 years,Out of Stock
40154190,Contraption,356.3,Electronics,73.0,BrandB,Protect whatever body off total process.,SupplierZ,3 years,Out of Stock
82076108,Gadget,73.96,Toys,66.0,BrandC,Arrive simple indeed think case news.,SupplierZ,3 years,Out of Stock
41895221,Contraption,453.94,Grocery,53.0,BrandC,General Mrs suffer cut.,SupplierX,1 years,Limited
65202555,Whatchamacallit,422.95,Books,86.0,BrandB,Base put hospital star. Late some however score.,SupplierY,1 years,Out of Stock
96803707,Gadget,77.0,Books,73.0,BrandD,Stage show develop white executive want.,SupplierX,1 years,In Stock
28657774,Contraption,280.82,Clothing,46.0,BrandD,Table learn career any continue.,SupplierY,2 years,Out of Stock
36605613,Widget,303.98,Clothing,29.0,BrandD,Agent fear usually strong occur apply address.,SupplierX,2 years,Limited
39987532,Doohickey,426.75,Electronics,5.0,BrandB,Not cold but if price sell.,SupplierZ,1 years,Limited
94632996,Contraption,82.86,Home,46.0,BrandC,Rate up take information.,SupplierZ,1 years,Limited
54064416,Contraption,240.31,Books,81.0,BrandD,Knowledge personal all.,SupplierX,2 years,In Stock
15682246,Doohickey,457.23,Clothing,90.0,BrandB,Start stuff provide risk necessary down green.,SupplierZ,2 years,In Stock
18831498,Whatchamacallit,301.54,Clothing,40.0,BrandA,Hotel today special Mr factor north.,SupplierZ,3 years,In Stock
08703330,Contraption,143.12,Toys,32.0,BrandB,Health contain minute.,SupplierX,3 years,Limited
08526403,Doohickey,10.53,Toys,70.0,BrandB,Development TV seven mother federal.,SupplierZ,1 years,In Stock
85369641,Thingamajig,118.24,Toys,63.0,BrandC,Meet scene read view notice.,SupplierX,1 years,Limited
45079238,Contraption,208.43,Home,52.0,BrandA,Trial paper according south season.,SupplierY,1 years,In Stock
85170636,Thingamajig,88.06,Electronics,14.0,BrandB,Old support color here.,SupplierY,1 years,Limited
17852647,Thingamajig,370.54,Grocery,100.0,BrandA,Statement walk brother enjoy.,SupplierX,2 years,In Stock
80818052,Contraption,497.63,Electronics,53.0,BrandC,Challenge amount late century.,SupplierZ,3 years,In Stock
25072167,Gadget,331.52,Clothing,6.0,BrandC,Church push agree reflect reason.,SupplierZ,3 years,In Stock
73130116,Gadget,286.83,Electronics,27.0,BrandD,Fund water reality.,SupplierZ,3 years,In Stock
55195768,Widget,79.86,Clothing,45.0,BrandD,Rich relationship especially perhaps wear.,SupplierX,3 years,Limited
26667416,Thingamajig,333.85,Electronics,74.0,BrandA,Answer box trial customer culture.,SupplierX,3 years,In Stock
48035965,Doohickey,439.84,Toys,94.0,BrandB,Interest set piece level.,SupplierX,2 years,Limited
02904757,Whatchamacallit,497.24,Clothing,12.0,BrandB,Stage research together huge.,SupplierX,1 years,In Stock
56544435,Contraption,37.15,Home,44.0,BrandD,Road interest power.,SupplierY,3 years,In Stock
90732867,Doohickey,308.6,Clothing,69.0,BrandB,She heart truth paper toward single.,SupplierZ,1 years,Out of Stock
05415502,Widget,124.48,Toys,48.0,BrandA,Opportunity ok prevent military poor add.,SupplierX,3 years,In Stock
63915426,Whatchamacallit,109.2,Home,30.0,BrandB,Probably usually option operation ground two.,SupplierZ,2 years,Limited
06734770,Contraption,344.04,Home,38.0,BrandC,Different out behavior quickly. Size type fire.,SupplierZ,3 years,Out of Stock
36420704,Thingamajig,147.35,Toys,98.0,BrandC,Stop major their industry ok.,SupplierZ,3 years,Out of Stock
85395947,Whatchamacallit,144.56,Toys,21.0,BrandA,Watch security but medical offer yet.,SupplierY,1 years,Limited
15698285,Contraption,219.15,Grocery,48.0,BrandA,Party interest blood worry lead guess center.,SupplierZ,3 years,Out of Stock
90268946,Widget,131.92,Books,9.0,BrandC,Dinner attorney happy lot question look strong.,SupplierY,3 years,Out of Stock
09281110,Doohickey,115.85,Electronics,38.0,BrandD,Between job treatment court field such.,SupplierY,1 years,In Stock
72672877,Gadget,440.23,Books,91.0,BrandA,Meeting notice former suffer.,SupplierZ,1 years,Limited
68957773,Whatchamacallit,324.32,Clothing,15.0,BrandB,Agent see how process customer view vote.,SupplierZ,2 years,Out of Stock
00215152,Doohickey,69.95,Grocery,92.0,BrandB,Few different speak television final.,SupplierX,2 years,Limited
50540037,Contraption,249.82,Toys,91.0,BrandB,Assume yard foot cold ground series skin.,SupplierZ,1 years,Out of Stock
41582626,Doohickey,243.49,Grocery,66.0,BrandC,Provide enough between church box field keep.,SupplierZ,2 years,Limited
15827210,Whatchamacallit,139.73,Books,72.0,BrandA,Conference miss while teach four from.,SupplierY,1 years,In Stock
17851572,Doohickey,417.31,Electronics,3.0,BrandA,Affect wish lay service.,SupplierY,3 years,Limited
83879654,Thingamajig,338.31,Clothing,22.0,BrandD,Four hotel Mrs provide family.,SupplierZ,1 years,Limited
30530324,Thingamajig,144.85,Books,15.0,BrandC,Sister point rich key probably say.,SupplierY,3 years,Limited
39929853,Contraption,128.95,Grocery,4.0,BrandA,Beat easy force without worker arm yourself.,SupplierX,1 years,Out of Stock
80151197,Contraption,289.86,Grocery,13.0,BrandA,I together group.,SupplierX,2 years,Out of Stock
96243121,Doohickey,113.68,Grocery,97.0,BrandD,Trial gun their production maybe TV question.,SupplierX,1 years,In Stock
29520107,Doohickey,187.58,Electronics,21.0,BrandD,Significant a week trial.,SupplierX,1 years,Limited
84563293,Thingamajig,114.14,Home,4.0,BrandB,Feel structure significant likely action.,SupplierY,2 years,Limited
01933758,Whatchamacallit,463.2,Toys,89.0,BrandA,According ready four let.,SupplierX,3 years,Out of Stock
05326891,Thingamajig,441.55,Clothing,93.0,BrandA,Wish job follow social own clear.,SupplierZ,2 years,Limited
26102733,Doohickey,301.21,Grocery,88.0,BrandB,Very news must sign. Change government decision.,SupplierZ,1 years,Limited
56796735,Gadget,385.6,Electronics,30.0,BrandC,Issue enough tend test.,SupplierX,2 years,Out of Stock
58397572,Thingamajig,261.31,Grocery,82.0,BrandD,Gas worry memory before by candidate.,SupplierX,3 years,In Stock
09713819,Whatchamacallit,495.01,Clothing,15.0,BrandC,The value charge gas. Live production office.,SupplierZ,2 years,In Stock
46928719,Gadget,464.19,Books,43.0,BrandA,Only deal heavy scientist country provide.,SupplierX,2 years,Limited
90858819,Gadget,21.05,Electronics,82.0,BrandC,Day increase form Mr.,SupplierX,2 years,In Stock
11538325,Gadget,139.39,Home,61.0,BrandA,Ball ability shoulder important.,SupplierZ,3 years,Out of Stock
61454231,Whatchamacallit,168.32,Toys,16.0,BrandA,Customer enter prove during professional subject.,SupplierZ,1 years,Limited
30390959,Contraption,334.31,Toys,78.0,BrandD,Effort control he alone site note they hospital.,SupplierZ,1 years,Out of Stock
63725315,Thingamajig,30.01,Grocery,87.0,BrandD,Offer exist usually blood shake would serve.,SupplierZ,3 years,In Stock
17243094,Gadget,422.05,Grocery,6.0,BrandC,Space base dinner activity protect.,SupplierY,3 years,Limited
06865801,Thingamajig,66.03,Grocery,51.0,BrandC,Her conference exist.,SupplierY,2 years,Limited
42875321,Widget,23.57,Toys,40.0,BrandB,Look anyone court than outside effort.,SupplierZ,1 years,Limited
93148986,Whatchamacallit,458.32,Books,31.0,BrandB,If may land choose but away.,SupplierY,1 years,In Stock
48895866,Doohickey,315.42,Books,2.0,BrandC,Question different sister long will job.,SupplierY,2 years,Out of Stock
26698571,Whatchamacallit,102.52,Grocery,82.0,BrandC,Southern get base other land magazine.,SupplierX,3 years,In Stock
98424320,Contraption,395.83,Clothing,62.0,BrandA,Republican fund these.,SupplierZ,3 years,In Stock
86557986,Thingamajig,428.67,Home,90.0,BrandC,Structure must million security.,SupplierZ,2 years,Out of Stock
12710522,Doohickey,417.53,Home,61.0,BrandD,Increase amount try plan.,SupplierX,3 years,Limited
37011963,Contraption,369.12,Home,82.0,BrandC,Eat to represent look story.,SupplierZ,3 years,Out of Stock
75313807,Thingamajig,477.19,Toys,71.0,BrandA,Home such run. Job rich party.,SupplierZ,3 years,In Stock
82731908,Contraption,217.81,Grocery,87.0,BrandC,Art scene base camera drug low heavy.,SupplierY,1 years,Out of Stock
87914665,Contraption,270.4,Grocery,1.0,BrandB,Production chance property prove daughter.,SupplierY,3 years,Out of Stock
77711564,Doohickey,334.35,Clothing,57.0,BrandB,Television city character cost thank.,SupplierZ,2 years,In Stock
72493151,Whatchamacallit,200.05,Clothing,60.0,BrandA,Exist teach production under food together six.,SupplierX,1 years,Out of Stock
09987593,Whatchamacallit,23.0,Grocery,91.0,BrandD,Such land indicate memory apply wind.,SupplierX,3 years,In Stock
48185332,Contraption,423.38,Toys,11.0,BrandC,Employee deal accept staff.,SupplierY,3 years,Out of Stock
79842051,Contraption,136.3,Books,41.0,BrandA,Shoulder sound grow pay relate environmental.,SupplierX,1 years,Limited
16551459,Doohickey,218.18,Home,18.0,BrandC,Treatment morning thank.,SupplierY,2 years,Out of Stock
06920777,Gadget,177.81,Toys,4.0,BrandA,Watch year wear arrive itself other.,SupplierY,2 years,In Stock
46679192,Gadget,278.3,Electronics,24.0,BrandB,Wife fire action man rule behind.,SupplierZ,2 years,In Stock
93549752,Gadget,203.56,Clothing,88.0,BrandC,Say occur front fund training federal.,SupplierZ,1 years,In Stock
16480780,Whatchamacallit,85.4,Books,30.0,BrandB,Society we back animal level.,SupplierZ,3 years,In Stock
90558788,Whatchamacallit,454.92,Grocery,1.0,BrandA,Record beat worker.,SupplierX,3 years,In Stock
72360019,Doohickey,377.83,Grocery,29.0,BrandC,Us growth hotel group there center others.,SupplierX,1 years,Out of Stock
48131780,Gadget,353.54,Toys,84.0,BrandA,Nothing quality open discuss.,SupplierZ,3 years,Limited
99008314,Gadget,37.46,Grocery,33.0,BrandA,Seek girl shoulder sea room myself.,SupplierX,1 years,Out of Stock
91713773,Contraption,329.86,Toys,89.0,BrandB,Clearly include gas store group when space.,SupplierZ,1 years,Limited
02232218,Gadget,344.42,Toys,36.0,BrandD,Above interview degree work skin discussion guy.,SupplierX,3 years,Limited
46626837,Widget,85.58,Toys,85.0,BrandD,Management something front soon.,SupplierX,2 years,Limited
24951364,Whatchamacallit,233.6,Grocery,15.0,BrandD,Through real trouble couple third difficult.,SupplierZ,1 years,In Stock
17159715,Gadget,377.63,Home,26.0,BrandD,Energy born remain training manage without paper.,SupplierY,1 years,Limited
41858288,Doohickey,314.9,Grocery,76.0,BrandA,Heart early have fall thousand eat.,SupplierX,3 years,Out of Stock
26390895,Thingamajig,66.38,Clothing,94.0,BrandD,Interesting leg huge story value upon.,SupplierZ,2 years,Out of Stock
60529343,Whatchamacallit,196.2,Books,11.0,BrandA,Wind artist similar act.,SupplierZ,2 years,In Stock
19089584,Contraption,253.34,Books,76.0,BrandD,Feeling standard meeting.,SupplierY,2 years,Out of Stock
32919998,Doohickey,232.25,Clothing,85.0,BrandC,Few he manage quality role cold.,SupplierZ,2 years,Limited
83649417,Thingamajig,338.36,Electronics,70.0,BrandC,Charge statement item begin city push suggest.,SupplierY,1 years,Out of Stock
85300842,Doohickey,476.36,Electronics,6.0,BrandC,Woman west laugh leg value.,SupplierX,2 years,Out of Stock
40999814,Thingamajig,108.96,Toys,71.0,BrandB,Son debate seven toward scene provide now either.,SupplierY,1 years,Out of Stock
95222059,Contraption,373.41,Electronics,26.0,BrandD,Discuss trade say majority public cell thank.,SupplierX,2 years,Limited
62137355,Thingamajig,333.6,Clothing,84.0,BrandA,Run stuff artist partner control weight woman.,SupplierX,3 years,Out of Stock
69159824,Doohickey,19.33,Toys,76.0,BrandB,Unit would wonder feel campaign study.,SupplierY,1 years,Limited
30835450,Widget,394.66,Toys,35.0,BrandC,Use factor first heart black customer beautiful.,SupplierX,1 years,In Stock
97869191,Doohickey,73.95,Books,93.0,BrandC,These these play.,SupplierX,3 years,Limited
88659558,Gadget,158.66,Home,93.0,BrandB,However gun local.,SupplierY,1 years,Out of Stock
10759981,Widget,230.77,Home,38.0,BrandB,Face someone against common occur mention.,SupplierX,2 years,In Stock
89840047,Contraption,252.85,Clothing,79.0,BrandC,Relationship clear mother others.,SupplierX,2 years,Out of Stock
80613732,Doohickey,127.0,Home,63.0,BrandB,Coach court record expect citizen performance.,SupplierY,1 years,Limited
07988745,Thingamajig,334.81,Books,86.0,BrandA,Financial marriage that might.,SupplierX,1 years,Limited
30951143,Contraption,375.0,Electronics,68.0,BrandC,Finally rather continue service.,SupplierZ,1 years,Limited
99728052,Gadget,440.2,Grocery,34.0,BrandA,During environment expert possible our.,SupplierZ,2 years,Limited
63617979,Doohickey,363.44,Clothing,67.0,BrandD,Whom collection thing cut.,SupplierZ,1 years,Out of Stock
26149103,Gadget,394.97,Books,33.0,BrandA,Bring plan beautiful.,SupplierX,2 years,Out of Stock
37374846,Whatchamacallit,375.62,Grocery,70.0,BrandA,Tree partner gas life discover action.,SupplierX,1 years,Limited
20826536,Widget,39.21,Home,55.0,BrandB,Term spend picture after story.,SupplierZ,3 years,Out of Stock
71613543,Whatchamacallit,390.33,Books,87.0,BrandD,Hit personal pattern seek become.,SupplierY,2 years,In Stock
92132399,Whatchamacallit,474.9,Toys,73.0,BrandC,Make against power significant win.,SupplierZ,1 years,Limited
25456684,Thingamajig,395.94,Toys,84.0,BrandB,Personal upon interest wide.,SupplierX,1 years,In Stock
93229371,Widget,315.57,Home,83.0,BrandB,Single parent us blue state development.,SupplierZ,3 years,In Stock
79907408,Whatchamacallit,117.33,Home,12.0,BrandB,Occur study world.,SupplierZ,2 years,In Stock
43079643,Thingamajig,434.1,Electronics,72.0,BrandD,Play again figure line start rise authority.,SupplierZ,1 years,In Stock
01532012,Whatchamacallit,28.17,Books,20.0,BrandD,Both cover pick single.,SupplierX,3 years,In Stock
07763410,Widget,282.41,Books,90.0,BrandD,Across dream more suffer way.,SupplierX,1 years,In Stock
93999311,Whatchamacallit,181.52,Toys,80.0,BrandC,Describe education never much plant away.,SupplierY,2 years,In Stock
03474181,Whatchamacallit,365.02,Grocery,89.0,BrandA,Fill fact hotel report prove drop edge.,SupplierZ,1 years,In Stock
48802123,Widget,62.88,Home,45.0,BrandB,Eat sign attention fear activity speech.,SupplierZ,2 years,Out of Stock
55674355,Doohickey,49.12,Grocery,80.0,BrandB,Administration blue growth food carry resource.,SupplierZ,2 years,Out of Stock
18348309,Whatchamacallit,393.25,Books,26.0,BrandA,Leg fish also attention. Run benefit but.,SupplierY,1 years,Limited
78173033,Whatchamacallit,315.99,Books,16.0,BrandA,Community evening crime food pressure.,SupplierX,3 years,In Stock
85656574,Whatchamacallit,290.4,Home,81.0,BrandA,Agent support stay five religious together.,SupplierX,2 years,Limited
36898879,Doohickey,201.13,Home,14.0,BrandC,Skin other not eye can.,SupplierZ,1 years,In Stock
15149640,Gadget,69.95,Home,81.0,BrandB,Instead above but.,SupplierZ,3 years,Out of Stock
87769753,Thingamajig,23.74,Clothing,47.0,BrandC,Beyond drug reach sound I increase notice.,SupplierZ,1 years,Limited
30005228,Whatchamacallit,62.07,Toys,33.0,BrandB,Sometimes tend possible seven tend.,SupplierZ,1 years,Limited
14208751,Whatchamacallit,109.84,Electronics,64.0,BrandA,Seem society south likely statement.,SupplierZ,1 years,Out of Stock
16632479,Doohickey,259.49,Electronics,100.0,BrandD,But account be certain live human painting.,SupplierZ,3 years,In Stock
39141521,Doohickey,267.65,Home,73.0,BrandD,Expect level choice.,SupplierZ,2 years,Out of Stock
94078800,Widget,386.44,Books,79.0,BrandA,Step study check born health agreement.,SupplierY,1 years,Out of Stock
34268629,Gadget,451.06,Electronics,100.0,BrandD,Enough size debate property series save.,SupplierZ,3 years,Out of Stock
73244462,Contraption,444.44,Home,43.0,BrandC,Growth official practice morning.,SupplierZ,1 years,In Stock
65011294,Doohickey,320.1,Electronics,63.0,BrandA,Especially choice subject newspaper peace east.,SupplierY,1 years,Out of Stock
81422333,Doohickey,231.73,Clothing,9.0,BrandC,Yard lawyer certainly paper leg.,SupplierX,1 years,In Stock
05418862,Thingamajig,472.64,Grocery,77.0,BrandB,Pull move as.,SupplierY,1 years,Out of Stock
50400096,Contraption,345.35,Electronics,25.0,BrandD,Third spring yes heavy also song.,SupplierX,2 years,Limited
21431029,Contraption,455.08,Electronics,93.0,BrandD,Teacher painting play present actually series.,SupplierX,2 years,Limited
79266482,Contraption,489.71,Clothing,17.0,BrandA,Live large account model itself wind.,SupplierX,2 years,Limited
65427453,Contraption,126.07,Electronics,75.0,BrandD,Effect management dream.,SupplierX,3 years,Out of Stock
16128873,Thingamajig,465.95,Grocery,36.0,BrandA,Because force rather by perform.,SupplierZ,2 years,In Stock
83443268,Thingamajig,104.29,Electronics,44.0,BrandC,Use great moment its sing enough.,SupplierX,2 years,Limited
08180483,Doohickey,156.17,Books,54.0,BrandD,Prove respond glass likely character well.,SupplierY,2 years,In Stock
12954438,Thingamajig,257.4,Grocery,28.0,BrandC,Manager plan you.,SupplierY,1 years,Out of Stock
21271304,Doohickey,24.53,Grocery,50.0,BrandB,Relate recent art very wind administration again.,SupplierX,3 years,Limited
78173033,Widget,128.95,Toys,72.0,BrandD,When wide election seven.,SupplierZ,1 years,In Stock
27047422,Contraption,123.1,Grocery,36.0,BrandB,Camera strategy bad prove. If hotel difficult on.,SupplierX,3 years,Limited
84470034,Widget,172.56,Electronics,48.0,BrandA,Art real card.,SupplierY,1 years,In Stock
25446074,Doohickey,429.56,Grocery,30.0,BrandD,Question since next nearly anything.,SupplierY,3 years,In Stock
64002842,Widget,343.98,Clothing,56.0,BrandB,Large growth son give knowledge research.,SupplierY,1 years,Out of Stock
16173422,Gadget,491.74,Grocery,10.0,BrandC,Blood stay enter claim answer perhaps explain.,SupplierY,3 years,Limited
70537369,Widget,139.66,Books,27.0,BrandD,Rise exactly south attorney friend push.,SupplierZ,2 years,Limited
50292479,Whatchamacallit,215.12,Electronics,76.0,BrandC,Section response ten wait rate listen avoid.,SupplierX,3 years,In Stock
63091502,Thingamajig,156.27,Clothing,29.0,BrandC,Laugh medical rock sure modern.,SupplierZ,2 years,Out of Stock
91013361,Thingamajig,350.36,Electronics,81.0,BrandA,See region single edge reach.,SupplierZ,1 years,Out of Stock
61739949,Widget,405.31,Toys,99.0,BrandA,To money thing ever.,SupplierZ,1 years,Limited
70035049,Whatchamacallit,382.17,Electronics,67.0,BrandB,Per majority bag. Event image sport staff.,SupplierX,3 years,In Stock
65287446,Whatchamacallit,89.8,Books,98.0,BrandB,Four none attack ground charge security loss.,SupplierY,2 years,Limited
65365670,Whatchamacallit,189.97,Books,10.0,BrandD,Hotel wall against.,SupplierZ,2 years,In Stock
55056557,Gadget,64.76,Home,62.0,BrandB,Career anyone thought our.,SupplierX,3 years,Out of Stock
60376183,Whatchamacallit,395.24,Electronics,92.0,BrandA,Industry model church movement cause.,SupplierX,3 years,In Stock
96565001,Contraption,222.24,Grocery,26.0,BrandC,Boy into letter important image.,SupplierZ,3 years,In Stock
25361896,Doohickey,78.18,Books,18.0,BrandB,Bill simple mouth democratic produce must.,SupplierZ,3 years,Out of Stock
70956863,Thingamajig,386.75,Toys,93.0,BrandB,Probably increase learn poor against.,SupplierY,2 years,In Stock
42807445,Whatchamacallit,217.72,Electronics,64.0,BrandA,Seat everyone remember bar particularly than.,SupplierX,2 years,Limited
04544630,Contraption,223.06,Grocery,31.0,BrandC,Pay sport audience forward me recent research.,SupplierX,1 years,Limited
68833671,Doohickey,477.96,Books,28.0,BrandB,Her conference exist.,SupplierZ,3 years,Out of Stock
87172065,Whatchamacallit,466.79,Books,61.0,BrandB,Among woman half new civil physical.,SupplierX,1 years,In Stock
87317749,Thingamajig,113.47,Toys,67.0,BrandB,Computer cultural job.,SupplierY,1 years,Out of Stock
84599537,Gadget,13.15,Grocery,16.0,BrandD,Card follow return somebody.,SupplierX,3 years,Limited
65733547,Gadget,218.69,Grocery,48.0,BrandC,Word part teacher people career write.,SupplierY,2 years,Out of Stock
05027903,Widget,225.82,Home,6.0,BrandB,Bank total trouble happen now.,SupplierZ,1 years,In Stock
67325191,Contraption,360.45,Clothing,99.0,BrandA,Boy Congress individual college offer.,SupplierY,3 years,In Stock
84616906,Thingamajig,451.64,Home,99.0,BrandC,Themselves catch take law.,SupplierX,2 years,Out of Stock
98495283,Gadget,468.03,Home,99.0,BrandA,Listen measure treat purpose explain.,SupplierZ,1 years,Limited
19959085,Doohickey,265.09,Clothing,78.0,BrandC,Network open color church finish today face.,SupplierX,3 years,Out of Stock
